GEOID,NAME,variable,estimate,moe,geometry
24033807405,Census Tract 8074.05; Prince George's County; Maryland,B19013_001,130680,17231,"list(list(c(-76.949436, -76.947699, -76.943312, -76.943523, -76.940033, -76.937078, -76.932548, -76.930883, -76.929696, -76.925935, -76.923013, -76.922442, -76.918916, -76.915468, -76.912417, -76.912216, -76.911273, -76.912871, -76.915512, -76.923426, -76.925108, -76.925888, -76.926596, -76.927889, -76.930602, -76.938124, -76.93969, -76.94338, -76.945874, -76.949857, -76.949436, 39.024031, 39.029664, 39.033024, 39.03342, 39.036184, 39.040143, 39.047051, 39.050734, 39.051075, 39.051611, 39.050943, 
39.05104, 39.04908, 39.046433, 39.044007, 39.041599, 39.038006, 39.034841, 39.029315, 39.023751, 39.021793, 39.020536, 39.018439, 39.018607, 39.019229, 39.022084, 39.022492, 39.02287, 39.022795, 39.022085, 39.024031)))"
24033803527,Census Tract 8035.27; Prince George's County; Maryland,B19013_001,117571,18244,"list(list(c(-76.831997, -76.831667, -76.828639, -76.822707, -76.818486, -76.810058, -76.807632, -76.807299, -76.809791, -76.812316, -76.812673, -76.813123, -76.819598, -76.824973, -76.830418, -76.831921, -76.831997, 38.898325, 38.898453, 38.89916, 38.899091, 38.898739, 38.897485, 38.897848, 38.896638, 38.894222, 38.892964, 38.892033, 38.889796, 38.887944, 38.890815, 38.895035, 38.898104, 38.898325)))"
24033800106,Census Tract 8001.06; Prince George's County; Maryland,B19013_001,135119,24886,"list(list(c(-76.893848, -76.892207, -76.889975, -76.884388, -76.875008, -76.871688, -76.871113, -76.871735, -76.872228, -76.874639, -76.875706, -76.870356, -76.865173, -76.861279, -76.858603, -76.857208, -76.857547, -76.857925, -76.865487, -76.865894, -76.868244, -76.87344, -76.875943, -76.880649, -76.883158, -76.884213, -76.884849, -76.884958, -76.885947, -76.889696, -76.890672, -76.892738, -76.893848, 39.08965, 39.092527, 39.099866, 39.100827, 39.102442, 39.102898, 39.102884, 39.100266, 39.09955, 
39.096738, 39.094302, 39.093572, 39.093048, 39.092211, 39.092147, 39.091763, 39.091472, 39.091137, 39.089834, 39.090081, 39.09058, 39.090482, 39.091248, 39.091038, 39.090079, 39.090112, 39.090011, 39.090274, 39.09016, 39.089193, 39.089179, 39.089011, 39.08965)))"
24033801904,Census Tract 8019.04; Prince George's County; Maryland,B19013_001,112264,25567,"list(list(c(-76.923139, -76.921528, -76.919318, -76.919134, -76.915397, -76.917288, -76.915416, -76.91934, -76.90522, -76.902531, -76.899179, -76.895737, -76.892856, -76.89265, -76.887674, -76.88389, -76.881573, -76.87989, -76.87962, -76.875526, -76.874441, -76.87386, -76.867969, -76.8679, -76.869641, -76.872369, -76.877943, -76.8781, -76.885853, -76.892417, -76.893659, -76.895511, -76.895581, -76.897035, -76.899705, -76.900798, -76.903184, -76.90353, -76.905789, -76.910383, -76.913431, -76.916153, 
-76.921253, -76.923057, -76.923139, 38.804951, 38.807706, 38.811133, 38.811299, 38.813109, 38.815424, 38.816179, 38.81972, 38.817924, 38.817998, 38.818694, 38.81971, 38.820701, 38.820494, 38.822134, 38.823838, 38.825673, 38.826794, 38.826606, 38.829381, 38.8302, 38.830698, 38.829938, 38.82957, 38.829345, 38.828764, 38.826365, 38.826257, 38.821523, 38.816865, 38.815424, 38.811612, 38.811673, 38.809435, 38.807408, 38.807022, 38.806636, 38.806503, 38.804961, 38.800589, 38.801911, 38.8026, 38.802509, 
38.802142, 38.804951)))"
24033800412,Census Tract 8004.12; Prince George's County; Maryland,B19013_001,102578,25628,"list(list(c(-76.852827, -76.85316, -76.851804, -76.851247, -76.850011, -76.84293, -76.837256, -76.835994, -76.836116, -76.83767, -76.839043, -76.835706, -76.835085, -76.832813, -76.832317, -76.831657, -76.838664, -76.839908, -76.841668, -76.844742, -76.846902, -76.847111, -76.853382, -76.852827, 38.979118, 38.983437, 38.985298, 38.990803, 38.990701, 38.992134, 38.990904, 38.990913, 38.989633, 38.987235, 38.9858, 38.984636, 38.980947, 38.979664, 38.979909, 38.979285, 38.975585, 38.97583, 38.974921, 
38.977488, 38.980743, 38.980637, 38.97814, 38.979118)))"
24033801105,Census Tract 8011.05; Prince George's County; Maryland,B19013_001,89342,26389,"list(list(c(-76.905789, -76.90353, -76.903184, -76.900798, -76.899705, -76.897035, -76.895581, -76.895511, -76.893659, -76.892417, -76.885853, -76.8781, -76.878589, -76.879716, -76.880689, -76.880034, -76.879558, -76.87959, -76.88117, -76.881154, -76.886335, -76.894202, -76.895745, -76.898146, -76.898599, -76.898282, -76.896641, -76.894302, -76.889039, -76.886541, -76.888743, -76.890364, -76.891862, -76.897047, -76.897628, -76.899744, -76.901628, -76.903657, -76.905789, 38.804961, 38.806503, 38.806636, 
38.807022, 38.807408, 38.809435, 38.811673, 38.811612, 38.815424, 38.816865, 38.821523, 38.826257, 38.821044, 38.821038, 38.818506, 38.818219, 38.81763, 38.810407, 38.810302, 38.806506, 38.806514, 38.806518, 38.806803, 38.803966, 38.802073, 38.797932, 38.794678, 38.792424, 38.788519, 38.787769, 38.783793, 38.78361, 38.783797, 38.787201, 38.79061, 38.795788, 38.798944, 38.801874, 38.804961)))"
24033800519,Census Tract 8005.19; Prince George's County; Maryland,B19013_001,158519,32460,"list(list(c(-76.734553, -76.731336, -76.730515, -76.727459, -76.726128, -76.725616, -76.72249, -76.717903, -76.71796, -76.717552, -76.716145, -76.716152, -76.717058, -76.717624, -76.718263, -76.720054, -76.720211, -76.720362, -76.720495, -76.720566, -76.726016, -76.726669, -76.727925, -76.729831, -76.732353, -76.732917, -76.734514, -76.734553, 38.929826, 38.935763, 38.938077, 38.94068, 38.939527, 38.937038, 38.934693, 38.935305, 38.935787, 38.935331, 38.925015, 38.924486, 38.915911, 38.916032, 38.916062, 
38.915289, 38.915233, 38.915182, 38.91514, 38.915123, 38.915427, 38.91558, 38.91657, 38.918386, 38.9231, 38.925738, 38.929351, 38.929826)))"
24033801901,Census Tract 8019.01; Prince George's County; Maryland,B19013_001,139063,21764,"list(list(c(-76.94877, -76.946388, -76.943559, -76.937341, -76.931159, -76.924771, -76.91934, -76.915416, -76.917288, -76.915397, -76.919134, -76.919318, -76.921528, -76.923139, -76.923057, -76.921253, -76.916153, -76.913431, -76.910383, -76.913299, -76.915395, -76.916778, -76.921345, -76.927428, -76.928592, -76.92726, -76.927893, -76.929018, -76.929449, -76.935064, -76.936595, -76.936923, -76.937018, -76.937841, -76.938943, -76.943939, -76.945952, -76.946423, -76.94877, 38.817279, 38.817953, 38.818209, 
38.817965, 38.818843, 38.820171, 38.81972, 38.816179, 38.815424, 38.813109, 38.811299, 38.811133, 38.807706, 38.804951, 38.802142, 38.802509, 38.8026, 38.801911, 38.800589, 38.798229, 38.795811, 38.793961, 38.792756, 38.793574, 38.793326, 38.799274, 38.800316, 38.800917, 38.801152, 38.806128, 38.807603, 38.808354, 38.808837, 38.812462, 38.813508, 38.814197, 38.814142, 38.815402, 38.817279)))"
24033807304,Census Tract 8073.04; Prince George's County; Maryland,B19013_001,122625,22532,"list(list(c(-76.971723, -76.968492, -76.968312, -76.967332, -76.966186, -76.962097, -76.960144, -76.958319, -76.956751, -76.953953, -76.953161, -76.950922, -76.95226, -76.949745, -76.949436, -76.949857, -76.957804, -76.964245, -76.969157, -76.971723, 39.018556, 39.022828, 39.02308, 39.024662, 39.026204, 39.031208, 39.030621, 39.032001, 39.03147, 39.032267, 39.031589, 39.030757, 39.027744, 39.025654, 39.024031, 39.022085, 39.02022, 39.019006, 39.018533, 39.018556)))"
24033805801,Census Tract 8058.01; Prince George's County; Maryland,B19013_001,81985,40479,"list(list(c(-76.972671, -76.971665, -76.971724, -76.970936, -76.971478, -76.972787, -76.968251, -76.966495, -76.964031, -76.964285, -76.964185, -76.963836, -76.96167, -76.96213, -76.965642, -76.965641, -76.964011, -76.964485, -76.965794, -76.966669, -76.967692, -76.968628, -76.972883, -76.972671, 38.970776, 38.973173, 38.97539, 38.978633, 38.984202, 38.984068, 38.98984, 38.989392, 38.988549, 38.984892, 38.984783, 38.982075, 38.981468, 38.979927, 38.977655, 38.976595, 38.974289, 38.970846, 38.969675, 
38.968612, 38.968605, 38.967862, 38.969065, 38.970776)))"
24033803528,Census Tract 8035.28; Prince George's County; Maryland,B19013_001,135306,14937,"list(list(c(-76.83215, -76.828913, -76.824465, -76.817179, -76.81529, -76.812601, -76.803558, -76.803433, -76.803921, -76.803653, -76.800891, -76.799177, -76.797761, -76.796778, -76.793018, -76.794038, -76.796293, -76.80116, -76.804059, -76.807632, -76.810058, -76.818486, -76.822707, -76.822834, -76.823624, -76.826448, -76.827444, -76.830056, -76.83215, 38.916629, 38.917217, 38.917118, 38.919258, 38.91978, 38.919792, 38.921085, 38.9211, 38.917963, 38.917349, 38.91445, 38.910471, 38.908134, 38.90488, 
38.900853, 38.899939, 38.899377, 38.898926, 38.898645, 38.897848, 38.897485, 38.898739, 38.899091, 38.902296, 38.903201, 38.90479, 38.906018, 38.913191, 38.916629)))"
24033800109,Census Tract 8001.09; Prince George's County; Maryland,B19013_001,100909,25053,"list(list(c(-76.874639, -76.872228, -76.871735, -76.871113, -76.870529, -76.868315, -76.867679, -76.866054, -76.863187, -76.862397, -76.862036, -76.860531, -76.857643, -76.856111, -76.854945, -76.853048, -76.849804, -76.850848, -76.855387, -76.858103, -76.859151, -76.862315, -76.867403, -76.86995, -76.870356, -76.875706, -76.874639, 39.096738, 39.09955, 39.100266, 39.102884, 39.102882, 39.102606, 39.102316, 39.101893, 39.1015, 39.101593, 39.101603, 39.101802, 39.101515, 39.101373, 39.101205, 39.100305, 
39.098183, 39.097223, 39.099454, 39.099876, 39.099639, 39.098408, 39.096576, 39.096734, 39.093572, 39.094302, 39.096738)))"
24033800514,Census Tract 8005.14; Prince George's County; Maryland,B19013_001,170630,28996,"list(list(c(-76.798838, -76.797479, -76.797705, -76.794496, -76.792986, -76.79143, -76.785268, -76.783005, -76.780824, -76.778344, -76.773562, -76.773523, -76.773514, -76.772187, -76.764972, -76.765101, -76.765384, -76.765523, -76.765529, -76.765625, -76.766704, -76.765998, -76.766567, -76.770228, -76.770972, -76.770687, -76.770402, -76.770711, -76.771327, -76.771179, -76.770202, -76.777869, -76.790426, -76.7953, -76.798534, -76.798838, 38.953207, 38.958448, 38.961084, 38.963375, 38.965167, 38.966841, 
38.971659, 38.972613, 38.97304, 38.973059, 38.972292, 38.972223, 38.972142, 38.971817, 38.97061, 38.969651, 38.967684, 38.966663, 38.966205, 38.965706, 38.964619, 38.961885, 38.960614, 38.960266, 38.960059, 38.958055, 38.95708, 38.954126, 38.948361, 38.947715, 38.945405, 38.944782, 38.94376, 38.943835, 38.944333, 38.953207)))"
24033800515,Census Tract 8005.15; Prince George's County; Maryland,B19013_001,125564,12574,"list(list(c(-76.750822, -76.745839, -76.743961, -76.743327, -76.7431, -76.73884, -76.738024, -76.731688, -76.727546, -76.727657, -76.732144, -76.737313, -76.738263, -76.741154, -76.742143, -76.742293, -76.73983, -76.738588, -76.734608, -76.731336, -76.734553, -76.734514, -76.732917, -76.738557, -76.743016, -76.744462, -76.747731, -76.748313, -76.750627, -76.750741, -76.7508, -76.750822, 38.950643, 38.952701, 38.953031, 38.953094, 38.953103, 38.952922, 38.951423, 38.949877, 38.947282, 38.946189, 38.946061, 
38.947495, 38.94622, 38.943757, 38.942437, 38.939896, 38.936518, 38.935994, 38.936236, 38.935763, 38.929826, 38.929351, 38.925738, 38.926179, 38.925262, 38.928234, 38.934738, 38.935998, 38.945433, 38.947187, 38.949695, 38.950643)))"
24033802502,Census Tract 8025.02; Prince George's County; Maryland,B19013_001,98871,13137,"list(list(c(-76.9359441963954, -76.9349713257387, -76.9338048141363, -76.9337188787997, -76.925032, -76.920829, -76.923253, -76.923834, -76.923625, -76.924859, -76.928222, -76.932873, -76.934198, -76.935941, -76.9394901437422, -76.9359441963954, 38.8720799964498, 38.8728417778189, 38.8737551847548, 38.8738224742119, 38.872148, 38.870137, 38.867943, 38.867395, 38.86565, 38.864728, 38.865812, 38.86496, 38.866054, 38.866476, 38.8693034334955, 38.8720799964498)))"
24033802204,Census Tract 8022.04; Prince George's County; Maryland,B19013_001,119681,18744,"list(list(c(-76.886596, -76.88348, -76.885841, -76.885118, -76.883511, -76.880771, -76.879355, -76.878064, -76.86728, -76.864099, -76.860013, -76.856839, -76.858567, -76.85884, -76.862662, -76.862716, -76.853552, -76.851369, -76.847344, -76.847253, -76.845997, -76.8442, -76.843872, -76.844661, -76.850715, -76.852898, -76.854381, -76.856211, -76.862105, -76.862912, -76.871418, -76.870359, -76.874385, -76.878987, -76.880834, -76.882891, -76.882949, -76.883137, -76.887797, -76.886596, 38.863294, 38.864661, 
38.867514, 38.871294, 38.872092, 38.874323, 38.875091, 38.875459, 38.875923, 38.875797, 38.874708, 38.87308, 38.878826, 38.880085, 38.889606, 38.889812, 38.890731, 38.891031, 38.892164, 38.891953, 38.888663, 38.883738, 38.872072, 38.868914, 38.859434, 38.857147, 38.858463, 38.859022, 38.858509, 38.858541, 38.860324, 38.862113, 38.862094, 38.861176, 38.859984, 38.862071, 38.862562, 38.862223, 38.860865, 38.863294)))"
24033806100,Census Tract 8061; Prince George's County; Maryland,B19013_001,114000,5806,"list(list(c(-76.96649, -76.964924, -76.96227, -76.960174, -76.958872, -76.958058, -76.950781, -76.948631, -76.948519, -76.948393, -76.947734, -76.947594, -76.947483, -76.953214, -76.954763, -76.95635, -76.958007, -76.959112, -76.960226, -76.96066, -76.961721, -76.962241, -76.962773, -76.965657, -76.966321, -76.96649, 38.952503, 38.954382, 38.955892, 38.957157, 38.958159, 38.958819, 38.964693, 38.966133, 38.966057, 38.965887, 38.956759, 38.954831, 38.9533, 38.952949, 38.953261, 38.949078, 38.948939, 
38.949762, 38.950166, 38.950659, 38.953436, 38.953856, 38.954033, 38.952579, 38.952519, 38.952503)))"
24033807000,Census Tract 8070; Prince George's County; Maryland,B19013_001,45761,22225,"list(list(c(-76.934652, -76.935656, -76.935627, -76.933208, -76.932622, -76.933396, -76.934074, -76.93436, -76.933819, -76.934175, -76.93608, -76.935794, -76.932639, -76.930127, -76.92779, -76.929271, -76.926661, -76.923463, -76.922957, -76.918917, -76.915891, -76.916548, -76.920104, -76.921463, -76.919422, -76.920395, -76.920141, -76.921866, -76.922929, -76.921034, -76.918614, -76.91667, -76.917493, -76.922254, -76.926148, -76.929032, -76.930922, -76.933957, -76.937148, -76.934652, 38.989607, 38.991039, 
38.992586, 38.997093, 38.998669, 39.000537, 39.001445, 39.005446, 39.006894, 39.009034, 39.01148, 39.016102, 39.016809, 39.015937, 39.014341, 39.008865, 39.008593, 39.006256, 39.008065, 39.007408, 39.006175, 39.005313, 39.00678, 39.003564, 39.002871, 38.998044, 38.998042, 38.993949, 38.991397, 38.991166, 38.982939, 38.980186, 38.978709, 38.983222, 38.984265, 38.984212, 38.983187, 38.985194, 38.98555, 38.989607)))"
24033801003,Census Tract 8010.03; Prince George's County; Maryland,B19013_001,136167,25236,"list(list(c(-76.939201, -76.936423, -76.933727, -76.923593, -76.921567, -76.920427, -76.920634, -76.925284, -76.926262, -76.925902, -76.923419, -76.919131, -76.916157, -76.910091, -76.907325, -76.904545, -76.899016, -76.896963, -76.893887, -76.889241, -76.887347, -76.88281, -76.880559, -76.878679, -76.875936, -76.871352, -76.868828, -76.865488, -76.863739, -76.854784, -76.847712, -76.8376, -76.837467, -76.83501, -76.833936, -76.830679, -76.826289, -76.822436, -76.821031, -76.819189, -76.817172, -76.812349, 
-76.810757, -76.808011, -76.804355, -76.802907, -76.798583, -76.797239, -76.795645, -76.792085, -76.790611, -76.788007, -76.7897, -76.793024, -76.793845, -76.793735, -76.795033, -76.796766, -76.799736, -76.801367, -76.808457, -76.808431, -76.810929, -76.813131, -76.813606, -76.815775, -76.809535, -76.806121, -76.80183, -76.799326, -76.796198, -76.789603, -76.787079, -76.791781, -76.797611, -76.805426, -76.807672, -76.806316, -76.806126, -76.806324, -76.807853, -76.809972, -76.811121, -76.814098, 
-76.816857, -76.817544, -76.835235, -76.842026, -76.856935, -76.863395, -76.864412, -76.866367, -76.868928, -76.871568, -76.874037, -76.874167, -76.874495, -76.878755, -76.879986, -76.882269, -76.886026, -76.889246, -76.890443, -76.894461, -76.89515, -76.898345, -76.901273, -76.902768, -76.904552, -76.911093, -76.913516, -76.913423, -76.914242, -76.915394, -76.915015, -76.916641, -76.917611, -76.924824, -76.927494, -76.928302, -76.928885, -76.931537, -76.934949, -76.936584, -76.939201, 38.678114, 
38.679811, 38.680719, 38.685107, 38.6854, 38.688486, 38.6926, 38.695906, 38.697646, 38.699885, 38.703388, 38.705808, 38.704428, 38.703395, 38.704014, 38.705911, 38.706524, 38.70713, 38.707327, 38.706478, 38.705802, 38.704733, 38.703504, 38.702531, 38.701812, 38.700717, 38.699129, 38.696314, 38.695889, 38.697259, 38.696982, 38.713159, 38.71114, 38.708223, 38.708859, 38.708439, 38.70943, 38.709498, 38.708898, 38.70672, 38.706701, 38.707672, 38.709202, 38.710015, 38.712618, 38.712895, 38.714567, 38.716004, 
38.719251, 38.712975, 38.711282, 38.710622, 38.70726, 38.70487, 38.703683, 38.701983, 38.6996, 38.698684, 38.699012, 38.698271, 38.696749, 38.692445, 38.69071, 38.687815, 38.686114, 38.68388, 38.677839, 38.676414, 38.675214, 38.67391, 38.671392, 38.66842, 38.666089, 38.664502, 38.663029, 38.662966, 38.662531, 38.659783, 38.65269, 38.651935, 38.648543, 38.646901, 38.645317, 38.643066, 38.641595, 38.641952, 38.648349, 38.651025, 38.656401, 38.658506, 38.658091, 38.658877, 38.657936, 38.65888, 38.658257, 
38.65826, 38.658284, 38.659013, 38.658658, 38.656962, 38.657619, 38.656817, 38.654968, 38.655226, 38.654594, 38.654613, 38.652344, 38.652467, 38.651569, 38.652908, 38.652928, 38.655001, 38.657507, 38.659373, 38.660323, 38.663304, 38.663579, 38.663446, 38.664513, 38.665847, 38.668735, 38.670218, 38.67019, 38.672593, 38.678114)))"
24033802201,Census Tract 8022.01; Prince George's County; Maryland,B19013_001,127465,16534,"list(list(c(-76.872146, -76.867001, -76.862808, -76.858882, -76.852898, -76.850715, -76.844661, -76.838369, -76.83914, -76.842122, -76.845459, -76.846167, -76.844351, -76.844904, -76.846772, -76.841478, -76.837558, -76.834736, -76.837983, -76.839146, -76.84319, -76.845814, -76.849132, -76.850341, -76.852172, -76.855021, -76.853984, -76.85678, -76.8679, -76.867969, -76.87386, -76.872146, 38.832549, 38.83975, 38.845583, 38.851986, 38.857147, 38.859434, 38.868914, 38.867156, 38.862431, 38.860048, 38.854019, 
38.852757, 38.847704, 38.845652, 38.844243, 38.837911, 38.834729, 38.834024, 38.832875, 38.830826, 38.828631, 38.829475, 38.829627, 38.828467, 38.829191, 38.828706, 38.826073, 38.829739, 38.82957, 38.829938, 38.830698, 38.832549)))"
24033802700,Census Tract 8027; Prince George's County; Maryland,B19013_001,87292,13097,"list(list(c(-76.9239724376518, -76.9209802218103, -76.9208251111037, -76.920195, -76.919295, -76.9185505215439, -76.9185356627107, -76.9133033917624, -76.9132625757576, -76.9127638557406, -76.91252, -76.910254, -76.904974, -76.902742, -76.900182, -76.900331, -76.901742, -76.903669, -76.908476, -76.909873, -76.911951, -76.912768, -76.913866, -76.915212, -76.916306, -76.917432, -76.917339, -76.920671, -76.923272, -76.9239724376518, 38.8814541745108, 38.8837971522383, 38.8839186076914, 38.884412, 38.885112, 
38.8856900656247, 38.8857016030717, 38.8897643075727, 38.889796, 38.8901832414249, 38.889865, 38.889537, 38.887629, 38.887098, 38.88685, 38.88664, 38.886328, 38.886057, 38.885375, 38.885173, 38.881164, 38.880207, 38.881337, 38.879705, 38.877612, 38.875394, 38.877221, 38.878341, 38.881711, 38.8814541745108)))"
24033800206,Census Tract 8002.06; Prince George's County; Maryland,B19013_001,93601,19827,"list(list(c(-76.850328, -76.846416, -76.842745, -76.838647, -76.838622, -76.835892, -76.831532, -76.831424, -76.829161, -76.828971, -76.827501, -76.826494, -76.822326, -76.821203, -76.819591, -76.817263, -76.816205, -76.814993, -76.813168, -76.810537, -76.813388, -76.815087, -76.817752, -76.815676, -76.817757, -76.820386, -76.820902, -76.820106, -76.816908, -76.816512, -76.816041, -76.816373, -76.817893, -76.819936, -76.824877, -76.82791, -76.832354, -76.834777, -76.841207, -76.844475, -76.84772, 
-76.852251, -76.850328, 39.037058, 39.044152, 39.05013, 39.058711, 39.058768, 39.063296, 39.069162, 39.069034, 39.065717, 39.064441, 39.06572, 39.065695, 39.063338, 39.063539, 39.062466, 39.061774, 39.062623, 39.061767, 39.062281, 39.060922, 39.061259, 39.058229, 39.055264, 39.054232, 39.053001, 39.053863, 39.052654, 39.0513, 39.049207, 39.048129, 39.044302, 39.042238, 39.039203, 39.037275, 39.034436, 39.033098, 39.032316, 39.032368, 39.033406, 39.033834, 39.03382, 39.033345, 39.037058)))"
